artist_id,artist_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7603,MaCu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7604,Noise Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7605,One Minute Wanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7606,Otohime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7607,Pixyblink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7608,Planetaldol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7609,Pythagora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Freakwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7610,Scribble Orchestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,Silverhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7612,Six Or Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7613,The Thud Experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7614,Thomas Fernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7615,TVLASUNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7616,Vultures Quartet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7617,Zilmrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7618,Zoologic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7620,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7621,Cornbeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622,Gijs Gieskes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623,AUTOCIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7624,Jellica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7625,k9d feat won hot huntress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626,Flashbob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7627,neotericz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7628,nestroyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7629,environmental sound collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Frigg A Go Go (F.A.G.G.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630,butchre sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7632,Drunk Elk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7633,HORSE MACGYVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7635,King Kietu remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7636,Arrogalla remixes Ratapignata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7637,dr dub remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7638,Arrogalla remixes Peak (feat. Claudia Aru Carreras),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7639,Signorafranca remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7640,Ras Amerlock remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641,Arrogalla remixes Roots Ista Posse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7642,Volatil remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7643,Arrogalla remixes Signorafranca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7644,Arrogalla remixes Volatil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7645,tdBt and the Garys remix Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7646,Arrogalla remixes Volfoniq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7647,Hyqo remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7648,Dadub remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7649,Vinilette remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650,Arrogalla remixes dr dub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7651,Jambassa remixes Arrogalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7652,Arrogalla remixes King Kietu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7653,Arrogalla remixes Ganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7654,Arrogalla remixes Dadub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656,G Lucas Crane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7661,Razen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7662,Sheldon Siegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7663,Razen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7671,Acrassicauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7672,The Almighty Defenders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7673,King Khan and The Shrines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7674,Black Lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,Lullabye Arkestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7676,Richard Youngs & Andrew Paine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7678,ROGER ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679,LE BANJO LA BATTERIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Fuck Buttons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7681,Everybody Was In The French Resistance...Now!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7683,Mombojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,Christian Bjoerklund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689,Katherine Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7690,Deloise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7699,Fuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Big Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702,Nonima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7704,Aileen Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7705,Charles Ross Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707,Columbia Saxaphone Sextette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7708,John McCormack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7709,Margret Hellar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710,Marguerite Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7711,Marrion Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7712,Roy Atwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7713,Walter Biederman and Hans Von Wegern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717,Joseph Samuels' Music Makers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718,Bieling and Dudley with Hayden Quartet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719,Eddie Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720,George Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,Paul Biese Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7722,Whitney Brothers Quartet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7723,Jason Ajemian & The Highlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7727,BNegão & Seletores de Freqüência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7729,MUTWAWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733,Bloody Muffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,Napkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7735,Mortals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7737,Gorod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738,Decapitado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739,Xray Eyeballs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743,uiutna + AVFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746,Jim McAuley & Andrew Pask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7755,William Basinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7757,Ashbrg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758,Edoheart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777,Factory Sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778,Buskerdroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779,Kenobit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7780,arottenbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7781,Microman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7783,TG Gondard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784,OPPONENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7786,The New Heaven and The New Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787,Mount Carmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7794,Boris & Olivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7796,Paavoharju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7797,Nameless Dancers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798,El Remolón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799,Diamondsnake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,Doyeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801,Feldmaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7802,moroza_knozova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803,Frunk29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7804,Iky Que,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7805,Vadim Lankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,Dyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7807,Modul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7808,Stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7809,Raumskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810,5-40 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7811,Monokle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7812,CD-R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7815,Rokhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816,T H E M A Y S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7817,Ensemble Pamplemousse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7818,lobait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7820,AWOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7822,MANUEL J GROTESQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7824,RÉGIS VICTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7825,TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7826,ZARAZ WAM ZAGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7827,RÉGIS ET NICOLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7830,CAFFARD CARRÉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7831,Riasni Drova Consort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7832,MC PATATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7833,FANCYPUSS MCLITTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7835,Tired Hippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7836,Spirit Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7837,Kill! Kill! Death! Death!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7838,Goat River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7839,Drawings on a Chalkboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Lisa Germano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7840,The Big Head Troubled Boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7841,YGBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7842,Off Garde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7843,Baghdadi N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7844,Yeepee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7847,Chris Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7848,Larry Polansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,Mr LABRADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850,Andre Stitt Vs. Brothers Peeesseye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7851,Riasne 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7852,The A-Bones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7853,DMPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7854,Sam Goldberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7855,Derek Monypeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7856,Pump Kinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7857,Taku Sugimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7858,Hexlove/Faulouah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7859,Starving Weirdos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7860,So So Many White White Tigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7861,Dead Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7862,La Olla Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,Kayo Malayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864,Los Sundayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865,Pacotiempo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,Ciervo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868,Duo Cobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7869,Projecto Mourente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7870,Orxata Sound System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7871,Fanny+Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7872,Pisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,Louise Ebrel and Ifig Flatres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7876,A Sunny Day in Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,dsbrdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7887,Campfire Fight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,Misiaczek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891,Ganglians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892,Beach House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,Happy Birthday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894,Los Campesinos!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895,Suckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896,Mike Dumovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897,MB Orchestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898,Dinosaur Feathers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899,Ravenna Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,Yppah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901,Trampled By Turtles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,Talkdemonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,Susana Baca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904,Pink Martini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,Strap Straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,Florence & the Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,The Hold Steady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7908,The Posies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909,Mimicking Birds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Jon Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,Unnatural Helpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,The Antlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,Bonobo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,Laura Rebolloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7914,Sleepy Eyes Of Death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,Charlotte Gainsbourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,The Wedding Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,CLDSCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Doug Gillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,Twin Sister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,Charles Atlas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,Fulmarine Petrels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,Michael Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,Annie Anxiety Bandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,Three Is a Green Crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,USK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,Love Cult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933,Asura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,Gangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,Kabyzdoh Obtruhamchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,Kenneth Higney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,Fol Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,Toro y Moi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,KILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942,Soft Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,Osso Bucco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,Ctephin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945,Buben vs Rabbit Girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,Aidan Baker & Ben Fleury-Steiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,Re:ndz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,Monokle & Galun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,Plushgoolash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,GriefBirds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,Orthotonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,F.A.F.O.O.T.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,Memoryhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,The Procedure Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,Chriss Sutherland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,The Ocean Floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,Antony Milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,Glory Fckn Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,A.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,The Stumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,Paintings Of Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,Nathan Moomaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,ddaA (Antonis Anissegos / Oliver Steidle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968,Majemuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,Mendhoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,Crazy Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,Chip For Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,Go Gadget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,Bitluzherbip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,Big Bang Boom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,You Kill My Brother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,Son Of A Bit!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,Claudio Nuñez & Sergio Paolucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7978,Idio-Savant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,The Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,Without God,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982,Brainpain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,Adam Kroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,Dubbwune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,Rigorous Intuition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,Rogue State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,Smurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,Mantra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,Haemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,Krista Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7991,Secret Cities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,Cotton Candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993,Madeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,Two Years on Welfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,Goat Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,John Roundcity & Dooley Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,Mild Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,Derek Joe Brockett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Andres Ammer and FM Einheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Bird Names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,-86.7833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,Modern Witch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,Mater Suspiria Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,Madame O und Ihre Kopffilm Bande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,Mil Mascaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,Dolphins nazis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,Funk Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,Eigenheimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Golden Boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,Fidel Cutstro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,Plaistow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,Polka Dot Dot Dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,Jim Hanas & James Beaudreau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,MV Carbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,Unas Rakraganh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,unas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,Rabato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,Emerald Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,Rare & Cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Golden Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,Henrik José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,Anitek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,Crookram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,Heifervescent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,Coliseum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,Hox Vox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027,Lemon Dots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,Jef and the Holograms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,Jef Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,The Golden Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,White Fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,Joëlle Léandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,Thee Irma & Louise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,Volume(I) - Burgon/Chavez/Moore/Thorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
